time,price
2013-12-16,0.00014879787572592474
2013-12-17,0.00019504648161416724
2013-12-18,0.0002643308334333573
2013-12-19,0.0008514538874726483
2013-12-20,0.0005148606623239747
2013-12-21,0.00028796648903950915
2013-12-22,0.00023015647917946694
2013-12-23,0.0003294042585491199
2013-12-24,0.0005014240877967679
2013-12-25,0.0004292829259995649
2013-12-26,0.0004395823084455616
2013-12-27,0.00037981225229833906
2013-12-28,0.0003336969671270601
2013-12-29,0.0003305309113453735
2013-12-30,0.0003011819211075995
2013-12-31,0.00030722205869461016
2014-01-01,0.0003193622842736278
2014-01-02,0.0002583811400797375
2014-01-03,0.00022295282030472774
2014-01-04,0.0002214094411981784
2014-01-05,0.00019916427979954363
2014-01-06,0.00018677304718408086
2014-01-07,0.0001649115109247018
2014-01-08,0.00016767427700317095
2014-01-09,0.00018052705544436182
2014-01-10,0.0002732465092795725
2014-01-11,0.0002608033919750144
2014-01-12,0.000252588141958918
2014-01-13,0.00020311407183651396
2014-01-14,0.00025002999785078136
2014-01-15,0.0003038917401122541
2014-01-16,0.00028234905605298126
2014-01-17,0.00030684342557644166
2014-01-18,0.0004342688296397424
2014-01-19,0.0005150942519910806
2014-01-20,0.0009251993384137441
2014-01-21,0.0013382090230200279
2014-01-22,0.0011051391687166882
2014-01-23,0.0013152177473894865
2014-01-24,0.001305623415864364
2014-01-25,0.001348299783070519
2014-01-26,0.0011644136108890867
2014-01-27,0.000891456968489448
2014-01-28,0.0009938401519261218
2014-01-29,0.0011733470196427422
2014-01-30,0.0011237827960954687
2014-01-31,0.001157026286943117
2014-02-01,0.0010804745583101957
2014-02-02,0.0009486281964775983
2014-02-03,0.0009383181702803246
2014-02-04,0.0008587717535845933
2014-02-05,0.0009625036769912435
2014-02-06,0.0009610154203429128
2014-02-07,0.000824609440458649
2014-02-08,0.0007931856720107218
2014-02-09,0.0009478665964910881
2014-02-10,0.0010363530172119739
2014-02-11,0.0013286782775904333
2014-02-12,0.0013379802478782543
2014-02-13,0.001149506425617818
2014-02-14,0.001156727553442545
2014-02-15,0.001111994136922154
2014-02-16,0.0010312435734723974
2014-02-17,0.0009802583864152023
2014-02-18,0.0010363154044255702
2014-02-19,0.000978665596913576
2014-02-20,0.0008833126480754754
2014-02-21,0.0008794642394222686
2014-02-22,0.0009306398623546954
2014-02-23,0.000862817645810672
2014-02-24,0.0007829534382643655
2014-02-25,0.0007198450164703422
2014-02-26,0.0008669736650799624
2014-02-27,0.0008457390515126399
2014-02-28,0.000776307754663389
2014-03-01,0.0007656426199343028
2014-03-02,0.0006920437020059939
2014-03-03,0.000800531507379192
2014-03-04,0.0007597700555193902
2014-03-05,0.0007714639883827573
2014-03-06,0.0007297865059611051
2014-03-07,0.0006684635148503683
2014-03-08,0.0006006140040803425
2014-03-09,0.0006278875695021303
2014-03-10,0.000561003254407698
2014-03-11,0.0005535472096503211
2014-03-12,0.0006520457597538655
2014-03-13,0.0006262658550702272
2014-03-14,0.0006228936801984567
2014-03-15,0.0006039128702730722
2014-03-16,0.0005941472491311048
2014-03-17,0.0005596006932301584
2014-03-18,0.0005505039781958915
2014-03-19,0.0005590873424295683
2014-03-20,0.0005249353845577132
2014-03-21,0.0004996774308369963
2014-03-22,0.0004971598387412638
2014-03-23,0.000539156981933161
2014-03-24,0.0005370502171342581
2014-03-25,0.0004722816452849825
2014-03-26,0.00046394225258598545
2014-03-27,0.0003397802093975907
2014-03-28,0.0003771800555964935
2014-03-29,0.00042746001255870245
2014-03-30,0.00038548357820776557
2014-03-31,0.00036679566822969873
2014-04-01,0.00038936055170634516
2014-04-02,0.0003119288078352641
2014-04-03,0.0003266013186674771
2014-04-04,0.0003256684223405247
2014-04-05,0.00034328662489023834
2014-04-06,0.00033564840442140996
2014-04-07,0.00033308325849501665
2014-04-08,0.00032689529144947404
2014-04-09,0.0003186477559741228
2014-04-10,0.000250029527740109
2014-04-11,0.00031702658076995533
2014-04-12,0.0003026096714251449
2014-04-13,0.00028120630157170174
2014-04-14,0.0003339952128003963
2014-04-15,0.00042537003715106494
2014-04-16,0.0005119974151386293
2014-04-17,0.0004659167097734421
2014-04-18,0.000446612595344603
2014-04-19,0.00046788968035542264
2014-04-20,0.0004550119359519535
