time,price
2015-08-08,0.6866511580568321
2015-08-09,0.6406508078754449
2015-08-10,0.643283385818275
2015-08-11,0.9671768927507216
2015-08-12,1.0914828842721234
2015-08-13,1.638137472565909
2015-08-14,1.6456919162056818
2015-08-15,1.5205726063711933
2015-08-16,1.411728139801837
2015-08-17,1.0869772811251628
2015-08-18,0.98571813664317
2015-08-19,1.132475703515008
2015-08-20,1.304121823150817
2015-08-21,1.2247981189676884
2015-08-22,1.2107005112626579
2015-08-23,1.188985552801194
2015-08-24,1.063272845971564
2015-08-25,0.9870065835374214
2015-08-26,1.023271046815494
2015-08-27,1.0210853666597413
2015-08-28,1.0658257505424038
2015-08-29,1.0579262421369595
2015-08-30,1.1767639057736852
2015-08-31,1.2101211763668807
2015-09-01,1.1966444845482438
2015-09-02,1.1549282218586716
2015-09-03,1.137322432873511
2015-09-04,1.142661175812925
2015-09-05,1.200403449332929
2015-09-06,1.1620751604051636
2015-09-07,1.1172701026573257
2015-09-08,1.108817466929894
2015-09-09,1.075704304365901
2015-09-10,1.0333008809284925
2015-09-11,0.8671294868875745
2015-09-12,0.9163197237753751
2015-09-13,0.8253267166444458
2015-09-14,0.7744069819299825
2015-09-15,0.838134563430472
2015-09-16,0.8036631861111528
2015-09-17,0.7668020181327146
2015-09-18,0.7548722445843591
2015-09-19,0.7802555274136956
2015-09-20,0.8313651417773468
2015-09-21,0.8215312398533895
2015-09-22,0.8111134946164007
2015-09-23,0.7987536646502328
2015-09-24,0.7278021444669937
2015-09-25,0.6580469989333358
2015-09-26,0.7025062675598821
2015-09-27,0.6437787117889505
2015-09-28,0.5191823110413103
2015-09-29,0.587633086060346
2015-09-30,0.661334053064825
2015-10-01,0.6168141122158347
2015-10-02,0.6054372105914979
2015-10-03,0.6131075859750534
2015-10-04,0.5958094212604645
2015-10-05,0.5615390587619715
2015-10-06,0.5774784926101902
2015-10-07,0.5423531450805991
2015-10-08,0.551020138696672
2015-10-09,0.5728871803253461
2015-10-10,0.5528370427384158
2015-10-11,0.5586512194077523
2015-10-12,0.5515197144448626
2015-10-13,0.5338267493329671
2015-10-14,0.45586470904210624
2015-10-15,0.4943933352677244
2015-10-16,0.4728911153121686
2015-10-17,0.48230759842167764
2015-10-18,0.45587214153921607
2015-10-19,0.4317623165288242
2015-10-20,0.3830417518131829
2015-10-21,0.3943309366534896
2015-10-22,0.5123664218165814
2015-10-23,0.48984024392029574
2015-10-24,0.5115639376772331
2015-10-25,0.5591712608694046
2015-10-26,0.661406334177262
2015-10-27,0.7883609881179308
2015-10-28,0.91785390043931
2015-10-29,1.0982616112426857
2015-10-30,0.9460475647122388
2015-10-31,0.8328429855001465
2015-11-01,0.957784451972852
2015-11-02,0.8987460356798678
2015-11-03,0.9245985615862546
2015-11-04,0.8277782868333596
2015-11-05,0.8231200953636874
2015-11-06,0.8620666605292963
2015-11-07,0.8638744979258955
2015-11-08,0.9577460781484287
2015-11-09,0.9287833524842789
2015-11-10,0.870456481437477
2015-11-11,0.7358321624222702
2015-11-12,0.8289782551911515
2015-11-13,0.8394577598394679
2015-11-14,0.8252664860908699
2015-11-15,0.8472312742537439
2015-11-16,0.8694075734803874
2015-11-17,0.9473496137705064
2015-11-18,0.9308583778200462
2015-11-19,0.8910220201137304
2015-11-20,0.8689590590827136
2015-11-21,0.9170800660257723
2015-11-22,0.9102190835519638
2015-11-23,0.8904268666506375
2015-11-24,0.8458851804591686
2015-11-25,0.8129702631620516
2015-11-26,0.8338202466968319
2015-11-27,0.8196722786806384
2015-11-28,0.8647681543471084
2015-11-29,0.8303695382541029
2015-11-30,0.826191329125831
2015-12-01,0.8234186995639858
2015-12-02,0.7741421820711047
2015-12-03,0.7439932464111765
2015-12-04,0.7717418298296387
2015-12-05,0.7923178898395613
2015-12-06,0.7679933834978845
2015-12-07,0.7490203845270914
2015-12-08,0.7547906576339436
2015-12-09,0.7193017415083323
2015-12-10,0.7678355294964312
2015-12-11,0.8466235711218076
2015-12-12,0.8896130005359388
2015-12-13,0.8679151274443693
2015-12-14,0.9036509460656112
2015-12-15,0.9276045215955256
2015-12-16,0.9115994014966283
2015-12-17,0.8678053577887616
2015-12-18,0.8470284217828151
2015-12-19,0.8359311376060886
2015-12-20,0.831770504191223
2015-12-21,0.8255622966208016
2015-12-22,0.7895139983121598
2015-12-23,0.7867934986711226
2015-12-24,0.7872168499906416
2015-12-25,0.7931859993211098
2015-12-26,0.7788234690008544
2015-12-27,0.7812123928512019
2015-12-28,0.7700765294775775
2015-12-29,0.7992804426964872
2015-12-30,0.8341333387014274
2015-12-31,0.8599318470599991
2016-01-01,0.8731110470579087
2016-01-02,0.8630724018242372
2016-01-03,0.8958475371529643
2016-01-04,0.8819811424779883
2016-01-05,0.8840491259723603
2016-01-06,0.8825506065514528
2016-01-07,0.8624839577520315
2016-01-08,0.9029087639430903
2016-01-09,0.902949013030696
2016-01-10,0.9137914777074604
2016-01-11,0.9779824687829495
2016-01-12,1.0524859629415428
2016-01-13,1.0337161535947323
2016-01-14,1.095891273389594
2016-01-15,1.1072501908957029
2016-01-16,1.118505907976551
2016-01-17,1.2163001144895718
2016-01-18,1.309770416841253
2016-01-19,1.257233209648454
2016-01-20,1.4088292640693754
2016-01-21,1.4312022405525113
2016-01-22,1.3912242199711558
2016-01-23,1.8280696497713822
2016-01-24,1.9835109454495536
2016-01-25,2.3034746196412823
2016-01-26,2.0961050170561224
2016-01-27,2.1911292937400964
2016-01-28,2.3106731050560065
2016-01-29,2.3035362105589257
2016-01-30,2.2574646982963085
